YEAR,TEAM,SEED,CONF,KADJ EM,KADJ O,KADJ D,KADJ T,BADJ EM,BADJ O,BADJ D,BARTHAG,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,2PT%,2PT%D,3PT%,3PT%D,2PTR,3PTR,EXP,TALENT,AVG HGT,EFF HGT,PPPO,PPPD,WAB,ELITE SOS,BADJ T,ROUNDS_WON,RELATIVE RATING,KILLSHOTS PER GAME,KILL SHOTS CONCEDED PER GAME,KILLSHOTS MARGIN,ROSTER RANK,INJURY RANK,NET RPI,ELO,B POWER,Q1 W,Q2 W,Q1 PLUS Q2 W,Q3 Q4 L,RESUME,R SCORE,SEED_DIVERGENCE,COACH,COACH_PREMIUM
2009,Duke,2,ACC,25.3284,117.869,92.541,65.5211,26.2,116.7,90.5,0.949,50.9,47.4,41.1,30.9,17.7,23.6,37.7,66.8,50.2,46.1,34.9,34.1,65.0,35.0,1.702,93.797,77.839,80.728,1.118,0.94,7.8,31.839,68.3,2.0,,,,,,,1,5,7.0,7,11,18,0,4,99.9,0,Mike Krzyzewski,-0.1
2009,Oklahoma,2,B12,23.2882,117.928,94.6403,66.283,23.6,117.6,94.0,0.929,55.0,45.8,46.8,29.9,19.8,18.2,36.6,68.4,55.8,42.9,35.8,34.1,65.4,34.6,1.751,73.817,77.661,80.255,1.139,0.975,7.4,29.932,68.6,3.0,,,,,,,5,10,12.0,10,7,17,1,6,99.9,-1,Jeff Capel Iii,0.0
2009,Michigan St.,2,B10,22.7829,112.732,89.9494,65.9592,22.2,112.0,89.8,0.927,50.1,47.6,41.8,35.4,21.1,20.8,40.9,73.9,49.1,47.3,35.3,32.0,73.8,26.2,1.56,86.671,77.01,80.66,1.079,0.944,7.4,32.393,68.1,5.0,,,,,,,6,7,14.0,13,3,16,0,1,99.9,-2,Tom Izzo,10.3
2009,Missouri,3,B12,23.484,114.53,91.046,69.8579,24.3,114.5,90.2,0.94,52.8,46.2,36.6,39.3,17.0,26.0,35.0,65.8,52.4,46.3,35.8,30.8,68.3,31.7,1.814,42.029,78.07,80.563,1.116,0.915,6.1,27.671,71.9,3.0,,,,,,,10,8,10.0,7,5,12,0,9,99.8,0,Mike Anderson,0.2
2009,Kansas,3,B12,23.1309,114.807,91.6765,66.4233,23.8,114.4,90.6,0.936,53.6,44.6,40.2,36.6,20.9,19.7,37.0,70.9,52.1,41.6,38.0,33.5,69.9,30.1,0.883,78.001,77.107,81.413,1.106,0.943,5.4,30.532,68.2,2.0,,,,,,,11,12,13.0,9,5,14,2,5,99.8,-1,Bill Self,-3.7
2009,Villanova,3,BE,21.7081,113.638,91.9303,66.8453,21.4,112.4,91.0,0.919,51.5,47.4,42.7,37.9,19.2,22.2,35.6,69.3,49.8,45.0,36.8,33.9,68.4,31.6,2.046,64.785,77.216,79.838,1.098,0.961,6.0,31.499,68.2,4.0,,,,,,,13,11,17.0,7,6,13,0,11,99.7,-2,Jay Wright,3.9
2009,Syracuse,3,BE,21.693,116.963,95.2698,69.2046,22.2,115.7,93.5,0.921,54.4,46.8,40.2,26.1,20.5,19.4,36.1,64.1,55.1,48.4,35.4,29.5,67.8,32.2,1.642,72.695,77.201,80.149,1.096,0.987,5.9,35.819,71.3,2.0,,,,,,,12,13,18.0,6,4,10,0,10,99.7,-2,Jim Boeheim,4.6
2009,Gonzaga,4,WCC,25.9534,116.862,90.9086,66.4288,25.7,114.6,88.9,0.949,55.1,42.8,34.6,29.3,16.5,22.1,31.4,69.5,52.9,38.6,39.9,33.7,68.3,31.7,2.076,79.37,78.527,82.6,1.139,0.89,4.4,24.529,69.1,2.0,,,,,,,26,9,5.0,6,2,8,1,20,98.9,2,Mark Few,4.7
2009,Washington,4,P10,21.9358,112.741,90.8054,71.7787,21.4,111.5,90.1,0.921,49.1,47.1,45.2,33.2,20.2,20.2,41.9,69.3,48.6,45.9,34.1,33.3,79.4,20.6,1.453,81.01,75.466,79.6,1.078,0.958,5.0,31.603,73.8,1.0,,,,,,,14,14,16.0,6,4,10,1,28,99.2,0,Lorenzo Romar,0.9
2009,Wake Forest,4,ACC,20.299,111.358,91.0587,72.3248,20.2,110.3,90.1,0.911,52.3,44.9,43.7,32.7,20.9,21.2,36.2,69.2,53.5,44.8,31.8,30.2,78.8,21.2,1.3,81.319,77.99,82.017,1.078,0.931,5.1,28.789,73.8,0.0,,,,,,,16,15,21.0,6,6,12,2,15,99.6,-2,Dino Gaudio,-1.2
2009,Xavier,4,A10,19.0951,111.158,92.0625,65.3071,18.9,109.5,90.6,0.898,52.7,44.1,46.5,33.4,21.5,18.2,37.2,72.1,49.2,41.7,40.0,33.0,67.1,32.9,1.591,31.11,78.127,80.889,1.071,0.924,2.8,23.091,67.4,2.0,,,,,,,17,27,24.0,5,6,11,2,25,98.8,-2,Sean Miller,1.3
2009,Purdue,5,B10,21.9637,110.175,88.2115,65.2998,21.8,108.9,87.1,0.929,50.7,43.9,33.4,31.0,17.6,22.8,29.4,68.6,49.7,41.6,35.1,32.8,65.6,34.4,1.506,71.088,76.758,80.527,1.045,0.891,3.9,29.523,67.8,2.0,,,,,,,20,16,15.0,8,5,13,0,13,99.2,1,Matt Painter,-2.3
2009,Illinois,5,B10,19.0963,106.425,87.3285,61.8419,19.0,106.3,87.3,0.906,51.0,43.8,22.9,26.3,19.5,21.7,30.7,67.2,50.3,44.0,35.3,29.0,71.2,28.8,1.841,52.338,77.647,81.644,1.021,0.895,3.8,30.507,63.6,0.0,,,,,,,22,29,23.0,9,3,12,0,8,99.1,-1,Bruce Weber,-2.7
2009,Utah,5,MWC,19.0381,110.948,91.91,64.0174,17.9,110.0,92.1,0.885,54.9,44.7,39.9,35.9,20.7,15.8,27.0,74.7,53.9,41.9,37.6,35.0,62.0,38.0,2.367,29.961,78.24,82.723,1.08,0.966,2.7,25.174,65.7,0.0,,,,,,,9,18,25.0,5,7,12,1,41,98.2,-2,Jim Boylen,0.0
2009,Florida St.,5,ACC,15.9569,105.685,89.7283,65.4367,14.4,104.0,89.6,0.847,49.2,44.5,39.2,36.1,22.9,22.6,35.0,64.1,48.1,42.0,34.3,32.7,66.4,33.6,1.372,81.218,78.686,82.19,1.002,0.95,5.0,32.5,67.2,0.0,,,,,,,15,17,38.0,5,6,11,0,32,98.6,-4,Leonard Hamilton,1.2
2009,UCLA,6,P10,25.1136,119.973,94.8599,64.4791,26.6,119.9,93.3,0.947,56.0,49.8,30.3,34.9,18.8,24.3,37.0,69.0,54.1,48.0,39.8,36.2,66.9,33.1,1.838,79.037,77.37,80.576,1.154,0.96,4.5,29.438,66.6,1.0,,,,,,,33,20,8.0,5,6,11,0,31,97.4,4,Ben Howland,-1.5
2009,West Virginia,6,BE,25.031,114.693,89.6619,63.2031,24.8,113.7,88.9,0.944,48.6,46.4,35.5,38.3,18.2,23.6,41.0,68.6,48.1,47.1,33.1,30.0,66.2,33.8,1.269,71.035,78.466,79.992,1.093,0.931,3.9,35.237,65.8,0.0,,,,,,,21,24,9.0,3,8,11,0,34,98.8,3,Bob Huggins,-0.2
2009,Arizona St.,6,P10,23.4381,117.682,94.244,58.5891,24.3,117.2,92.9,0.935,56.3,46.6,38.0,30.4,18.7,19.7,29.9,69.7,57.5,46.3,36.6,31.4,55.3,44.7,1.569,46.257,76.895,79.847,1.13,0.976,4.8,32.67,60.9,1.0,,,,,,,31,23,11.0,7,5,12,1,21,98.4,3,Herb Sendek,-0.7
2009,Marquette,6,BE,20.9824,117.058,96.076,67.198,21.6,116.4,94.8,0.914,51.7,50.9,45.0,30.5,16.7,22.1,34.7,69.2,51.3,50.1,34.9,35.0,65.2,34.8,2.408,52.618,75.626,78.694,1.125,0.991,3.4,29.86,69.5,1.0,,,,,,,35,34,20.0,3,6,9,1,40,94.2,1,Buzz Williams,-0.4
2009,Clemson,7,ACC,20.2938,116.758,96.4646,67.3639,20.9,115.8,94.9,0.908,53.3,48.2,31.8,32.6,20.3,24.4,39.6,62.6,51.4,46.1,37.9,35.8,65.3,34.7,1.616,56.969,76.667,79.558,1.117,0.965,2.7,26.706,69.3,0.0,,,,,,,28,39,22.0,3,5,8,2,43,95.6,1,Oliver Purnell,-2.9
2009,Texas,7,B12,18.5075,110.7,92.1925,64.8728,19.0,109.8,90.8,0.899,48.1,45.9,38.5,36.3,18.4,20.2,39.2,67.1,48.1,43.5,32.1,34.0,75.8,24.2,1.873,72.157,76.217,80.426,1.062,0.961,2.6,32.491,66.6,1.0,,,,,,,41,42,26.0,6,4,10,1,17,95.4,0,Rick Barnes,-3.0
2009,California,7,P10,18.2213,116.839,98.6172,65.2261,18.6,115.7,97.1,0.882,54.1,48.9,34.3,32.8,17.9,18.6,32.2,69.6,50.3,47.5,43.4,34.9,73.8,26.2,1.558,60.144,77.005,80.435,1.115,1.015,3.2,32.972,67.4,0.0,,,,,,,39,48,27.0,5,6,11,3,19,96.2,0,Mike Montgomery,-0.1
2009,Boston College,7,ACC,12.1159,113.378,101.263,64.7471,13.0,112.3,99.3,0.805,50.0,47.2,37.0,34.7,19.6,18.4,40.8,62.9,49.7,46.4,33.7,32.7,67.8,32.2,1.241,56.026,77.39,80.366,1.096,1.031,0.5,26.908,67.0,0.0,,,,,,,60,54,64.0,4,3,7,3,35,65.9,-5,Al Skinner,-0.9
2009,BYU,8,MWC,21.6562,114.296,92.6399,68.4554,21.3,113.8,92.5,0.916,55.1,45.4,35.4,36.3,16.5,20.1,28.6,74.3,54.2,45.6,38.0,30.0,66.2,33.8,1.662,31.099,77.25,80.617,1.117,0.937,2.3,22.349,70.1,0.0,,,,,,,29,21,19.0,4,4,8,0,37,94.9,3,Dave Rose,-1.9
2009,Oklahoma St.,8,B12,17.7655,115.065,97.2997,69.1545,18.6,114.9,96.3,0.884,53.6,49.9,40.3,41.3,17.0,20.9,28.4,69.5,50.8,49.1,38.4,34.3,58.9,41.1,1.766,70.135,75.552,78.475,1.111,1.016,2.7,33.197,71.0,1.0,,,,,,,19,31,29.0,4,5,9,0,33,97.6,0,Travis Ford,-3.2
2009,Ohio St.,8,B10,16.4647,113.731,97.2667,61.9585,16.6,111.7,95.1,0.864,55.1,48.1,38.3,24.0,20.9,21.0,28.4,66.4,54.1,44.9,37.9,35.2,64.6,35.4,0.969,73.284,78.312,80.772,1.067,0.986,3.2,32.583,64.1,0.0,,,,,,,32,30,34.0,7,4,11,0,14,97.4,0,Thad Matta,-0.7
2009,LSU,8,SEC,14.7097,110.576,95.8662,65.4797,15.4,110.6,95.2,0.849,49.6,45.0,36.1,34.9,17.6,19.2,37.6,69.6,47.5,44.4,36.9,31.1,72.8,27.2,2.24,44.729,77.882,80.533,1.091,0.954,2.4,21.393,66.7,1.0,,,,,,,37,28,45.0,1,10,11,1,51,73.4,-2,Trent Johnson,0.5
2009,Tennessee,9,SEC,16.5817,114.801,98.2193,67.356,17.8,114.1,96.3,0.876,50.9,50.2,36.7,37.2,18.6,21.1,38.1,69.0,52.8,50.1,31.4,33.7,66.1,33.9,1.34,51.315,77.957,79.847,1.093,1.007,1.2,31.113,69.6,0.0,,,,,,,25,49,32.0,2,9,11,1,46,89.9,1,Bruce Pearl,0.9
2009,Butler,9,Horz,16.1506,109.777,93.6264,61.9683,15.3,108.6,93.3,0.852,51.7,44.3,43.3,33.8,20.0,20.8,32.3,70.4,50.7,42.0,35.3,32.3,54.8,45.2,0.713,30.264,76.231,79.758,1.067,0.927,2.4,18.098,63.8,0.0,,,,,,,24,22,35.0,2,10,12,2,47,91.1,0,Brad Stevens,7.6
2009,Texas A&M,9,B12,14.3716,112.024,97.6525,63.1826,14.4,110.6,96.2,0.833,50.2,48.5,47.6,29.5,19.4,18.6,36.6,70.3,48.1,46.1,36.7,35.9,69.5,30.5,1.701,64.074,77.017,80.056,1.078,1.001,1.9,27.139,65.1,1.0,,,,,,,36,43,50.0,4,4,8,1,38,84.5,-1,Mark Turgeon,-0.7
2009,Siena,9,MAAC,11.6737,110.158,98.4844,70.1991,11.4,108.9,97.5,0.781,51.6,49.1,36.3,24.1,18.1,23.3,33.9,65.2,52.0,48.3,33.5,33.8,74.7,25.3,1.782,12.159,76.619,79.544,1.074,0.968,0.1,16.254,71.9,1.0,,,,,,,18,25,73.0,2,6,8,2,67,58.1,-3,Fran Mccaffery,-1.7
2009,USC,10,P10,17.6587,109.428,91.7696,62.8813,17.8,107.9,90.1,0.888,51.0,46.5,42.2,32.1,21.4,19.7,37.4,69.3,51.4,44.3,32.9,33.7,78.3,21.7,1.457,70.272,78.648,80.739,1.042,0.968,2.5,35.137,65.0,1.0,,,,,,,38,33,30.0,5,4,9,3,44,85.4,2,Tim Floyd,-0.7
2009,Minnesota,10,B10,15.7592,107.586,91.8263,63.7652,15.2,106.3,91.1,0.855,49.7,46.7,34.5,36.2,22.5,23.4,36.3,66.3,49.8,43.3,33.0,34.9,67.4,32.6,1.224,46.808,77.167,80.778,1.03,0.956,1.8,29.811,65.9,0.0,,,,,,,42,53,39.0,5,4,9,0,27,86.7,1,Tubby Smith,-1.6
2009,Michigan,10,B10,14.4984,112.016,97.5173,62.0992,14.7,110.5,95.8,0.838,50.3,49.3,28.6,29.5,17.7,21.5,28.4,67.6,50.9,50.2,33.2,31.7,52.3,47.7,1.268,59.63,75.941,78.963,1.048,0.993,0.9,34.356,64.6,1.0,,,,,,,44,55,49.0,6,4,10,1,18,84.7,0,John Beilein,6.5
2009,Maryland,10,ACC,13.2883,108.705,95.4167,65.5865,13.3,107.4,94.1,0.821,46.8,47.5,27.7,29.8,17.9,22.5,35.0,63.1,45.7,45.5,33.1,34.4,72.1,27.9,1.577,71.963,77.432,79.031,1.026,0.983,0.1,31.613,68.0,1.0,,,,,,,55,61,55.0,4,4,8,2,29,54.2,-1,Gary Williams,-0.2
2009,Utah St.,11,WAC,15.293,117.04,101.747,59.522,14.5,115.1,100.6,0.825,55.9,47.5,38.3,29.9,18.3,17.1,36.4,72.2,54.2,44.3,39.9,36.7,68.8,31.2,1.472,10.03,76.841,79.907,1.171,1.003,2.4,13.773,61.5,0.0,,,,,,,23,19,43.0,1,3,4,1,78,78.5,1,Stew Morrill,-1.7
2009,Temple,11,A10,14.3226,109.311,94.9885,62.8987,13.5,107.5,94.0,0.824,51.3,46.0,28.5,29.8,19.3,18.1,32.7,70.2,49.1,43.3,36.7,34.3,63.1,36.9,1.977,26.439,78.488,81.658,1.053,0.968,-0.5,24.383,65.0,0.0,,,,,,,30,35,51.0,2,7,9,3,45,61.8,0,Fran Dunphy,-3.5
2009,VCU,11,CAA,12.7601,109.286,96.5255,65.3295,12.6,107.9,95.3,0.807,52.2,45.0,36.3,37.7,19.0,21.8,32.2,65.8,50.7,42.6,36.9,33.4,68.0,32.0,1.319,31.467,76.143,80.007,1.077,0.948,-2.3,14.657,67.4,0.0,,,,,,,50,50,57.0,0,4,4,4,125,0.8,0,Anthony Grant,-1.1
2009,Dayton,11,A10,9.41849,103.115,93.6967,63.8365,9.6,101.2,91.6,0.759,47.7,45.7,39.1,36.4,20.8,22.3,38.0,70.3,46.9,44.5,33.1,31.7,70.2,29.8,1.557,49.618,77.129,80.563,1.018,0.928,1.1,18.192,66.1,1.0,,,,,,,27,41,83.0,3,7,10,3,48,76.5,-2,Brian Gregory,0.3
2009,Wisconsin,12,B10,17.9651,113.854,95.8886,58.4386,17.9,112.7,94.8,0.88,50.6,49.1,35.2,33.3,16.9,19.2,32.3,73.9,48.1,49.3,36.9,32.3,65.4,34.6,1.897,78.997,77.051,79.95,1.077,0.987,0.3,31.289,60.4,1.0,,,,,,,45,58,28.0,4,5,9,1,42,67.2,5,Bo Ryan,3.2
2009,Arizona,12,P10,16.0133,117.23,101.217,63.6396,16.5,116.3,99.8,0.853,53.2,50.8,37.0,25.5,19.4,18.3,36.1,65.9,50.7,49.1,39.5,35.5,71.0,29.0,1.402,80.614,77.277,80.6,1.114,1.056,0.8,33.867,65.4,2.0,,,,,,,62,69,37.0,6,2,8,1,24,54.5,3,Russ Pennell,1.5
2009,Northern Iowa,12,MVC,9.85203,110.659,100.806,60.1385,8.8,108.6,99.8,0.726,51.9,48.8,42.6,31.5,18.4,17.0,28.3,73.4,51.9,46.2,34.5,35.3,62.9,37.1,1.448,10.427,76.279,80.335,1.075,1.016,-1.7,18.798,62.2,0.0,,,,,,,59,45,82.0,4,6,10,6,53,3.8,-1,Ben Jacobson,1.1
2009,Western Kentucky,12,SB,7.03093,109.869,102.838,64.2906,5.9,108.1,102.2,0.656,51.9,49.1,34.0,32.0,20.2,20.0,37.5,68.6,49.8,47.6,37.0,34.8,62.6,37.4,1.82,8.322,76.444,78.964,1.088,1.01,-2.1,13.931,66.4,1.0,,,,,,,43,52,92.0,1,2,3,4,98,0.0,-1,Ken Mcdonald,0.5
2009,Mississippi St.,13,SEC,11.8111,107.733,95.9223,66.7566,12.0,107.2,95.2,0.797,50.3,44.7,41.3,29.4,19.8,18.9,31.2,64.5,47.8,42.0,36.1,33.9,60.0,40.0,1.102,54.918,77.317,80.18,1.041,0.971,-1.7,22.65,68.7,0.0,,,,,,,63,46,70.0,3,7,10,4,49,6.1,1,Rick Stansbury,0.0
2009,Cleveland St.,13,Horz,11.7042,104.438,92.7341,63.1428,10.5,102.1,91.6,0.777,46.9,45.9,37.1,37.1,19.3,24.5,33.5,66.1,47.1,44.5,31.0,32.8,71.7,28.3,1.997,14.271,76.246,79.069,1.006,0.927,-1.4,20.688,65.1,1.0,,,,,,,52,38,72.0,2,3,5,3,58,8.8,1,Gary Waters,0.8
2009,Akron,13,MAC,6.9826,102.057,95.0743,64.5005,7.1,101.1,94.0,0.698,48.2,45.2,36.4,45.0,20.9,26.8,34.5,63.7,47.4,45.8,32.9,29.3,60.2,39.8,1.461,1.37,76.326,79.718,1.01,0.92,-5.4,14.565,66.0,0.0,,,,,,,99,89,94.0,1,4,5,6,104,0.0,0,Keith Dambrot,-0.5
2009,Portland St.,13,BSky,4.85027,108.934,104.084,64.4177,4.1,106.9,102.8,0.611,53.4,50.6,29.7,32.6,19.9,21.7,33.2,67.5,51.0,50.1,37.6,34.5,55.2,44.8,2.082,6.778,75.463,79.515,1.083,1.009,-3.9,13.308,66.6,0.0,,,,,,,113,96,112.0,1,0,1,7,148,0.0,-2,Ken Bone,-0.3
2009,North Dakota St.,14,Sum,12.4256,113.637,101.211,66.9142,10.6,111.7,101.1,0.759,54.3,49.7,37.8,29.6,16.9,18.9,32.9,72.4,51.8,48.3,40.2,35.7,69.8,30.2,2.33,0.2,76.848,79.637,1.145,0.998,-0.8,12.589,69.2,0.0,,,,,,,87,37,61.0,0,0,0,3,138,0.0,3,Saul Phillips,0.3
2009,Stephen F. Austin,14,Slnd,6.73718,97.6543,90.9171,61.6881,5.9,95.8,89.9,0.675,48.4,42.6,29.8,39.0,18.2,21.6,26.5,72.0,48.7,42.5,31.9,28.6,68.4,31.6,2.292,0.216,75.144,79.015,0.979,0.885,-2.5,11.765,63.4,0.0,,,,,,,74,62,96.0,0,1,1,6,156,0.0,0,Danny Kaspar,-0.2
2009,Cornell,14,Ivy,5.49712,108.108,102.611,65.0003,5.5,106.3,100.8,0.648,54.0,46.3,32.9,34.0,19.7,20.4,32.3,69.6,50.5,46.3,40.7,30.8,66.7,33.3,1.919,0.507,77.251,80.598,1.087,0.965,-4.8,11.397,67.2,0.0,,,,,,,115,107,104.0,0,0,0,5,194,0.0,0,Steve Donahue,1.2
2009,American,14,Pat,4.50143,104.705,100.204,59.7892,3.6,103.0,99.4,0.601,53.7,44.9,32.8,35.2,21.4,20.7,31.9,70.6,52.1,42.6,37.7,33.0,62.4,37.6,2.575,8.688,74.853,78.95,1.041,0.943,-2.3,11.588,61.6,0.0,,,,,,,73,59,114.0,0,0,0,3,137,0.0,-1,Jeff A Jones,0.0
2009,Cal St. Northridge,15,BW,5.11477,101.374,96.2591,71.325,4.7,100.8,96.1,0.634,51.6,48.1,34.3,42.8,24.4,23.9,36.8,67.9,50.4,47.7,36.0,32.5,66.4,33.6,2.441,6.747,76.332,79.923,1.023,0.973,-6.7,16.261,73.0,0.0,,,,,,,127,112,108.0,0,0,0,10,183,0.0,1,Bobby Braswell,-0.1
2009,Robert Morris,15,NEC,1.5095,101.428,99.9183,65.4018,1.7,101.3,99.6,0.549,53.7,48.7,37.3,39.7,22.8,23.9,32.9,67.9,51.0,45.5,39.7,36.7,69.1,30.9,2.229,0.2,75.827,78.85,1.047,0.963,-5.1,11.063,67.2,0.0,,,,,,,109,95,145.0,0,0,0,6,195,0.0,0,Mike Rice Jr,0.0
2009,Morgan St.,15,MEAC,1.41474,99.986,98.5712,64.8231,0.2,98.2,98.0,0.506,47.0,44.2,34.0,41.0,19.8,22.8,38.6,67.0,45.5,43.8,34.1,30.1,73.9,26.1,1.879,0.2,75.35,79.136,1.011,0.93,-5.8,12.038,66.4,0.0,,,,,,,130,101,147.0,0,1,1,6,180,0.0,0,Todd Bozeman,-0.2
2009,Binghamton,15,AE,-0.87142,101.747,102.618,66.5996,-1.1,100.8,101.9,0.469,49.0,46.3,41.8,41.5,19.5,21.6,31.9,65.1,48.7,45.2,33.1,32.4,66.9,33.1,1.92,1.026,75.646,77.966,1.026,0.983,-4.5,8.089,68.5,0.0,,,,,,,88,84,177.0,0,2,2,8,177,0.0,-1,Kevin Broadus,-0.1
2009,East Tennessee St.,16,ASun,5.09407,106.255,101.161,68.8103,4.0,103.9,99.9,0.611,51.3,47.9,39.8,32.1,19.1,22.7,32.0,68.2,51.4,46.9,34.2,32.9,70.8,29.2,1.917,3.021,76.678,79.173,1.067,0.958,-5.9,8.955,71.3,0.0,,,,,,,116,100,109.0,0,0,0,8,208,0.0,2,Murry Bartow,0.0
2009,Morehead St.,16,OVC,-0.01708,102.308,102.325,64.5465,-2.3,99.9,102.2,0.435,48.2,48.4,43.1,40.1,22.0,17.7,39.3,70.3,47.9,45.5,32.7,35.7,71.4,28.6,1.595,2.346,75.876,77.891,1.03,1.02,-9.3,13.25,66.6,0.0,,,,,,,141,143,164.0,0,0,0,12,251,0.0,0,Donnie Tyndall,0.7
2009,Radford,16,BSth,-0.46529,101.326,101.791,68.3948,-1.6,99.6,101.2,0.454,50.7,46.8,44.0,30.2,22.6,17.0,35.4,71.4,50.2,44.7,34.8,33.4,76.0,24.0,2.195,0.657,76.896,81.096,1.025,0.994,-6.6,11.592,69.8,0.0,,,,,,,132,108,170.0,0,0,0,7,166,0.0,0,Brad Greenberg,0.0
2009,Alabama St.,16,SWAC,-2.01623,101.941,103.957,62.7485,-3.0,99.6,102.6,0.416,51.7,43.4,36.5,33.4,20.6,19.3,34.8,64.5,52.8,42.9,32.9,29.8,68.5,31.5,2.023,0.201,77.353,80.312,1.039,0.951,-5.1,10.21,65.2,,,,,,,,179,130,186.0,0,0,0,4,159,0.0,0,Lewis Jackson,0.0
2009,Chattanooga,16,SC,-3.84568,104.271,108.116,68.6926,-3.5,102.5,106.0,0.405,51.2,52.6,47.4,30.1,21.4,19.5,33.7,68.5,50.3,50.7,34.9,36.6,58.7,41.3,2.468,7.512,76.541,79.684,1.041,1.062,-9.4,16.373,70.9,0.0,,,,,,,174,184,209.0,1,0,1,9,160,0.0,0,John Shulman,0.0
2010,Kansas,1,B12,32.5121,119.854,87.3419,66.6569,31.4,120.0,88.6,0.97,55.1,43.0,42.4,31.2,18.5,20.2,38.2,68.3,52.3,40.0,40.9,33.0,69.6,30.4,1.425,85.29,77.198,81.169,1.168,0.912,11.7,33.083,68.4,1.0,,,,,,,1,1,1.0,12,4,16,0,1,100.0,0,Bill Self,-3.7
2010,Duke,1,ACC,31.5489,119.296,87.7467,64.9637,31.1,119.1,88.0,0.97,50.3,43.9,37.9,34.5,16.4,21.9,40.4,67.5,46.8,44.4,38.2,28.2,67.2,32.8,2.027,88.055,78.99,82.023,1.155,0.914,8.4,31.735,67.2,6.0,,,,,,,3,3,2.0,8,10,18,0,7,99.9,0,Mike Krzyzewski,-0.1
2010,Syracuse,1,BE,27.5886,118.167,90.5783,68.6909,26.9,116.7,89.8,0.953,57.3,46.1,37.4,25.3,21.1,22.7,37.2,65.0,57.2,45.9,38.5,31.0,70.1,29.9,1.804,56.087,78.177,80.458,1.14,0.936,7.5,28.835,71.5,2.0,,,,,,,5,7,3.0,8,9,17,0,4,99.9,0,Jim Boeheim,4.6
2010,Kentucky,1,SEC,24.9097,114.384,89.4743,67.5908,24.9,114.0,89.1,0.945,53.0,43.5,43.5,27.7,20.5,19.9,40.8,68.0,53.8,41.4,34.1,31.7,70.1,29.9,0.851,90.246,78.675,81.805,1.12,0.922,8.6,24.373,69.5,3.0,,,,,,,2,2,8.0,5,10,15,0,15,100.0,-1,John Calipari,9.8
2010,West Virginia,2,BE,25.7322,117.329,91.5966,62.3139,24.3,116.7,92.4,0.936,49.3,47.7,38.2,40.6,18.1,20.9,42.4,68.8,48.8,46.6,33.6,33.3,64.5,35.5,1.753,69.372,78.334,80.157,1.124,0.982,8.0,34.312,63.7,4.0,,,,,,,4,4,4.0,9,9,18,0,2,99.9,1,Bob Huggins,-0.2
2010,Ohio St.,2,B10,25.4713,117.429,91.9581,64.023,24.7,116.2,91.5,0.94,56.4,47.4,35.7,26.8,17.3,21.7,29.4,71.5,55.5,45.0,38.8,34.3,65.1,34.9,1.975,77.427,77.796,79.477,1.136,0.937,5.7,30.606,66.1,2.0,,,,,,,22,8,6.0,5,5,10,1,18,99.5,0,Thad Matta,-0.7
2010,Kansas St.,2,B12,24.9367,115.425,90.4885,69.501,25.4,115.5,90.1,0.946,50.6,46.9,52.1,47.3,20.2,23.6,41.0,66.8,49.2,45.6,35.7,33.1,67.8,32.2,1.717,43.295,76.713,80.729,1.1,0.958,6.8,35.3,71.0,3.0,,,,,,,6,11,7.0,8,3,11,1,5,99.9,0,Frank Martin,4.3
2010,Villanova,2,BE,22.9755,118.572,95.5965,71.172,22.9,118.0,95.1,0.923,53.0,47.2,44.0,49.0,19.1,20.9,38.0,68.1,51.1,45.0,37.6,33.8,65.5,34.5,1.602,89.439,76.819,79.716,1.138,1.004,5.5,33.157,72.7,1.0,,,,,,,11,23,12.0,7,6,13,0,8,99.8,-1,Jay Wright,3.9
2010,Georgetown,3,BE,24.2828,116.551,92.2687,65.0947,22.2,115.1,92.9,0.922,55.6,46.7,37.2,33.0,20.8,19.8,32.8,67.8,54.6,45.6,38.8,32.6,70.0,30.0,1.295,87.834,77.612,81.613,1.102,0.98,4.3,35.728,66.6,0.0,,,,,,,7,26,10.0,9,6,15,1,3,99.9,0,John Thompson Iii,0.0
2010,Baylor,3,B12,23.4007,118.384,94.9837,64.0252,22.7,117.9,95.2,0.921,54.6,44.6,37.3,34.7,20.6,17.8,38.3,67.0,53.1,41.5,38.6,33.8,67.5,32.5,1.704,62.004,77.932,82.395,1.13,0.98,5.6,33.152,65.7,3.0,,,,,,,9,13,11.0,7,5,12,2,14,99.8,0,Scott Drew,-0.8
2010,Pittsburgh,3,BE,18.7753,111.307,92.5315,60.3262,17.7,110.0,92.3,0.883,49.6,44.5,42.6,32.8,19.5,16.9,37.3,68.4,48.8,43.6,34.3,31.3,70.7,29.3,1.44,68.381,76.381,79.618,1.073,0.967,3.6,29.605,62.0,1.0,,,,,,,15,29,27.0,7,7,14,1,9,99.5,-4,Jamie Dixon,-6.3
2010,New Mexico,3,MWC,17.3849,114.142,96.7568,67.1887,17.9,114.4,96.5,0.876,51.0,49.4,45.6,35.6,16.4,20.3,35.8,73.2,47.9,49.1,37.5,33.1,63.1,36.9,1.508,49.461,77.047,79.656,1.122,0.982,4.9,21.234,68.7,1.0,,,,,,,10,9,39.0,6,5,11,1,6,99.7,-7,Steve Alford,-1.5
